report_month,magnitude_full_vector_dispersion_firm,magnitude_full_vector_dispersion_industry,magnitude_full_vector_dispersion_market,magnitude_macro_vector_dispersion_firm,magnitude_macro_vector_dispersion_industry,magnitude_macro_vector_dispersion_market,magnitude_industry_vector_dispersion_firm,magnitude_industry_vector_dispersion_industry,magnitude_industry_vector_dispersion_market,magnitude_firm_specific_vector_dispersion_firm,magnitude_firm_specific_vector_dispersion_industry,magnitude_firm_specific_vector_dispersion_market,topic_binary_full_vector_dispersion_firm,topic_binary_full_vector_dispersion_industry,topic_binary_full_vector_dispersion_market,topic_binary_macro_vector_dispersion_firm,topic_binary_macro_vector_dispersion_industry,topic_binary_macro_vector_dispersion_market,topic_binary_industry_vector_dispersion_firm,topic_binary_industry_vector_dispersion_industry,topic_binary_industry_vector_dispersion_market,topic_binary_firm_specific_vector_dispersion_firm,topic_binary_firm_specific_vector_dispersion_industry,topic_binary_firm_specific_vector_dispersion_market,topic_discussion_full_vector_dispersion_firm,topic_discussion_full_vector_dispersion_industry,topic_discussion_full_vector_dispersion_market,topic_discussion_macro_vector_dispersion_firm,topic_discussion_macro_vector_dispersion_industry,topic_discussion_macro_vector_dispersion_market,topic_discussion_industry_vector_dispersion_firm,topic_discussion_industry_vector_dispersion_industry,topic_discussion_industry_vector_dispersion_market,topic_discussion_firm_specific_vector_dispersion_firm,topic_discussion_firm_specific_vector_dispersion_industry,topic_discussion_firm_specific_vector_dispersion_market,magnitude_std_firm,magnitude_std_industry,magnitude_std_market,sentiment_std_firm,sentiment_std_industry,sentiment_std_market,magnitude_full_vector_dispersion_market_1m_dif,magnitude_full_vector_dispersion_industry_1m_dif,magnitude_std_market_1m_dif,magnitude_std_industry_1m_dif,magnitude_mean_market,sentiment_mean_market,source_mean_market,factor_dispersion_mean_market,confidence_mean_market,macro_topic_share_mean_market,industry_topic_share_mean_market,firm_specific_topic_share_mean_market,sp500_return,spindx,bw_sentiment_orth,num_of_reports_firm,num_of_reports_industry,num_of_reports_market,yearmo,magnitude_std_across_industry,sentiment_std_across_industry,source_std_across_industry,factor_dispersion_std_across_industry,confidence_std_across_industry,macro_topic_share_std_across_industry,industry_topic_share_std_across_industry,firm_specific_topic_share_std_across_industry,vector_mamnitude_std_across_industry,vector_topic_binary_std_across_industry,vector_topic_discussion_std_across_industry
2005-11,-0.3438886771279525,-0.6738891164690832,-1.32751083578079,-0.7005041185910961,-0.7474628961426815,-0.4750073218990126,-0.4352362581544039,-1.0579411292494498,-1.7713049044841065,-0.2445656239981285,0.045942691677847834,0.2292611265803753,-0.17569392718043952,0.14495309397018022,2.313035692530016,-0.3501622188053121,-0.0571979868383504,0.1994697404278989,-0.26458309451770623,-0.8239165245750165,-0.20561332731349014,-0.12201121613108222,0.4980314541302508,1.9162655888369104,-0.3600067026383762,-0.6925939643914238,-0.8056191687591463,-0.6985502938862239,-0.7339112185039046,-0.634550819403244,-0.4165439390101601,-1.0682907217090172,-1.562111117438678,-0.2889080085893073,-0.2421041123986321,0.5311412115059306,-0.6238206652704155,-0.20792372790133906,-0.6002309517842082,-0.13481992774549625,-0.05297619825397338,-0.34308266725754105,-0.06377124650234875,-0.5106609749278971,-0.2557086255412236,0.040794696311983895,-0.07560287056778348,-0.00584969135760349,-1.0304133962990638,-1.3409289654112493,-0.563540763895331,-0.5520319067416046,-0.9397338717440158,0.9029179229220604,0.696116130235063,-0.5995594704081348,0.3766354553670093,3.118912080961417,50.906976744186046,2348,-0.8166528401315453,-0.738620735831555,0.06255112400703042,0.879073024703078,-0.01284702880249919,0.03028977346313484,0.9086115402089849,-0.22091311538798056,0.44106098873968586,0.7645172722801352,0.7666505025215573,0.08069749000506156
2005-12,-0.31899198396564266,-0.4638365306911448,-0.2016229976200476,-0.6764827922647281,-0.5832060462413728,-0.8882770877834428,-0.5019270340026954,-0.21094504339232392,0.012319069410437243,-0.17892588457893882,-0.2564264961831075,0.10924813920596092,-0.17891305899192894,0.4977266636353689,1.952894229426907,-0.3501255294907596,-0.4422915088767664,-0.7594136911215081,-0.30446147842440346,0.1814311340570005,-0.3192507527706173,-0.11011517495076063,0.9437622357458144,2.0973568766327064,-0.3363845019020253,-0.25790453587979706,0.01611139461641302,-0.6895900712779978,-0.9562676888573214,-1.1030886031463305,-0.4779209090358872,-0.1426301496504351,-0.16540443177039352,-0.2298827731312132,0.10776436038516836,0.7114602376161725,-0.3904881112095978,-0.047491829382146133,-0.4807790264439472,-0.2516194596935805,-0.2028294583178019,-0.6309681723434156,0.9345262339371991,0.1921045151393292,0.12851666834067474,0.15336338365719662,0.27664704889720826,0.004984208980350774,-0.7242893135336915,-1.2099851489877376,0.06597640081614542,-1.0639779319779932,0.4568184287437737,0.2279033346943924,-0.12905185399376096,-0.6013147995988032,0.4774772271093432,3.0865445356917247,37.0,1558,-0.8150047012009064,0.5742213946471543,0.3961468784307359,1.5903113773511512,-0.3668099977516389,-0.200188272943296,-0.6134599600299698,0.9293766776387206,0.7555516216591015,-0.0997754906062756,-0.18065554519615612,-0.5121815360848899
2006-01,-0.4234598637601433,-0.08124229141953954,-0.9271561842485264,-0.8124048138479981,-0.8348270688937506,-1.123810250655897,-0.6261834502529048,-0.6904212487574617,-0.7955931995975531,-0.2551142497346152,0.900870758421756,0.3938800385203386,-0.3206229551531223,0.8200520003044454,-0.15413090974527974,-0.4498726136292628,-0.106446256385381,-0.8887316909969676,-0.3915306305209173,0.413396262488192,-1.3267627689299504,-0.2727838694486589,1.1880961513809423,0.6021219392846179,-0.4604053228329583,0.0667665647024792,-0.9365049833304984,-0.8435171004404142,-0.8661433882320578,-1.3211353816301905,-0.5940589868476585,-0.4742464105619389,-1.0107303327911563,-0.33741131302398536,0.8629404205622468,0.3849383209111164,-0.2113430145690091,0.4145773703047479,-0.1361991576051632,-0.27295735973711555,0.27965833388467753,-0.11391285020754607,-0.6131953798536739,0.3602196891116401,0.37792403866165625,0.4638801144099562,-0.02514301167984573,-0.0008463394256474946,-0.8680344370244953,-1.153752798698043,0.2578704103573339,-1.1823789878250326,-0.5825809287566358,0.9802492214485694,0.4741943958081456,-0.5544224340766652,0.4194764652709034,3.0089974293059125,53.76744186046512,2424,-0.6683203363740496,-0.6042915636420846,-0.04226998539176354,-0.3162858143397527,-0.4285190031515774,-0.027406141390710157,0.06252310417206795,-1.3478608724603125,-1.0680308890667127,-0.69505517319728,0.49137660990210585,-1.134883957966441
2006-02,-0.3937360112695213,0.09030172533601824,-0.3660472016734146,-0.8735615139332891,-0.8776379479823438,-1.17772086493981,-0.5847045756104882,-0.8322957657090897,-0.8968752102684427,-0.2302158369574741,1.1287484125471263,1.0204300363828016,-0.31174794991779,0.6912752985151861,-0.29653177852415585,-0.4693687837026382,-0.31426799313175285,-1.0307114915220903,-0.38270664774549823,0.3985849505403134,-0.6858086656980027,-0.2571999294162907,1.0778697824685004,0.4980450922705816,-0.4081452745565216,0.3003090115168755,-0.4924218030940191,-0.9063343691776494,-0.9351310391749792,-1.3392609233749657,-0.5801934870128548,-0.2892057029980971,-0.7940575237624294,-0.26391125081429795,1.0524281348326603,0.8166683016166701,-0.2304638112410325,-0.6887773476237609,-0.9083989581115316,-0.0944785742919402,0.13951545009659738,-0.2321696053969847,0.462391354783242,0.1545838663595267,-0.8592972330777042,-1.1476258739354999,0.501610432481805,0.5204547324561275,-1.259929093835806,-0.393239497846589,0.43187864128662223,-1.1999888267007992,-1.0740766688630612,1.3167994004556929,-0.09697036033496696,-0.5535668954795326,0.2992188886149293,2.992268041237113,49.523809523809526,2208,-0.6666721974434108,-0.5004217358668559,-0.2858182012219897,-1.1654802548433771,-0.36876501684746343,-0.19050430034024302,-0.416300861941101,-1.3427951774540257,-1.0643128828547463,-0.6381658637607556,-1.3959361277208073,-1.407478407612999
2006-03,-0.3373633050951238,-0.3973237901496449,0.7187411632746499,-0.983936358344825,-1.038438080218336,-1.5038458804755863,-0.457447222304176,-0.4024465995551491,0.27851295820668776,-0.19149038534719665,0.3094511964358723,1.4519882855079087,-0.290955997253852,-0.3060440938032623,-0.1873918903429524,-0.6047855505599135,-1.310321820906485,-2.2968338367930112,-0.35287787827490136,-0.3615818238531899,-0.9835515398799336,-0.21137219351479325,0.1442040098697419,1.3013846300236285,-0.3290133989959205,-0.19731989161816335,0.24496683789396426,-1.0101326070234191,-1.2220432268014283,-1.7796932272497803,-0.4895739092032267,-0.4531893864154478,-0.15716947316544425,-0.17713895800540555,0.472087864949025,1.6437336712503614,0.05138267186111492,-1.0448564412204444,0.2572536580697282,-0.019576280503775568,-0.12805877792197484,0.18387135229213314,0.9001685475141864,-0.4876749641671387,1.2875472137085775,-0.3783523691651544,0.5965776909836998,0.32380135364384793,-1.1466280376676168,-0.20073915495666414,-0.27669163632946386,-1.8288480590318719,0.05478331111986054,0.8788005292749156,0.14534196045302014,-0.5326652025116595,0.31587007949381124,3.0358285348688416,38.78048780487805,1673,-0.6650240585127719,1.3063654290109987,0.27348200085223223,0.15581929666566446,-0.32576349283605693,0.8417935482142043,-0.3839439301172716,0.2699576200921322,-0.1559334140145843,1.1861790334431905,0.14406397791871633,-0.3809557671276349
2006-04,-0.3956248339916676,0.31343003314191964,-0.20381737859303686,-1.040657749767502,-0.7771859362129653,-1.061624531413371,-0.5313254881276408,-0.6260713073498156,-0.8555884446324863,-0.2377739696061748,1.2760237193107593,0.9382041639179128,-0.3718785686116213,-0.1200263213352359,-1.0195068730081869,-0.7673873623793144,-0.8276359076549556,-1.2841778530468833,-0.3875322277153973,0.17955375323819192,-0.6493534305153449,-0.2859563445344757,0.13912318809902324,0.02522145309103841,-0.3884769305388252,-0.14489942556150387,-0.7309961063639214,-1.0751770443499642,-0.8466966303110774,-1.1633725242059525,-0.4908263828163431,-0.5367322604502616,-0.9596169364486922,-0.2547808324718249,0.3675196880498916,0.4587519473179406,-0.3889058757006244,-0.8089434925547565,-0.19460790978489229,-0.02260311136350491,0.6061532060329312,0.4348206109563154,-0.7779015145932117,0.6799604846884112,-0.5044114069231767,0.23106640259597125,0.3235929851643693,0.5782436000110981,-1.0258006390855272,-0.1525770909737828,0.5289795192312583,-1.2154690800435517,-0.8827982944021523,1.196999992928374,0.17096148777342365,-0.5093886524034703,0.11069631909263797,2.982051282051282,53.47727272727273,2448,-0.663375919582133,0.19570860784387425,0.6664185443168352,1.2024401437197316,-0.2838265642437852,-0.558579843553169,-0.3352413209043086,-0.012514639347825155,0.13267402374228596,0.6422132000934648,0.07352311791677096,0.050191948569934135
2006-05,-0.3603886837285796,0.32852999227641777,0.4207612057709759,-0.9414754029810248,-0.7259844564921228,-0.990752568783794,-0.5149643223091751,-0.694177312090117,-1.2570753884074877,-0.1874624528204248,1.2478350422883058,1.8159048097174464,-0.3234696071467427,0.042213371124608164,0.31554421099773017,-0.6535602017890426,-0.6389174026253551,-1.2694190629886464,-0.30013990423117515,-0.0440284119647693,-0.2779811538526635,-0.25375830348940803,0.3733792168447799,1.0771327153775891,-0.3496056061497593,0.2725671974794208,-0.23585726741668145,-0.9640613946507472,-0.9529387932250464,-1.199412765964707,-0.5005730003431209,-0.7975613114192595,-1.3922046039748814,-0.19725016895598452,1.2051352907967603,1.7077531606723158,-0.5535228930967243,0.3613222282897277,0.06266200564514587,-0.02314675044248769,0.5835564860928051,0.09782157665389396,0.5154496668538663,0.002153311584160357,0.2811979479590795,1.1929241272990352,0.2638167828609265,0.5246089306561599,-1.5517911489467069,-0.6476033184087671,0.1175503410580728,-1.2431401096781534,-1.2158356211110801,1.43292337485973,-0.8132667703537341,-0.5691583488789981,0.4556286742952431,2.996146435452794,49.30952380952381,2179,-0.6617277806514943,0.014545302061874505,0.807210307885596,-0.23943615637176302,-0.28776078565905183,-0.4059793856364415,-0.3293927011226282,-0.45136794853683704,-0.047987201516958115,0.8652171072047445,0.20748515676989743,-0.17449124211554093
2006-06,-0.31093350563751165,-0.5980987773409084,1.6201719571767508,-0.8653561371684453,-0.21932220560752472,-0.4873694242634084,-0.4484540532182389,-0.23302226844349774,0.1791881842776096,-0.15016971811978666,-0.6105947036565252,1.533926024343882,-0.33460754246785424,-0.9985947712020758,0.2894103471500287,-0.6917067400927233,-0.9681662541134312,-1.052200014840858,-0.2936969113985934,-0.8938722480162465,-0.4779100691704147,-0.2675811493900329,-0.7773329862164123,0.9581066718585782,-0.2875504366318751,-0.4372106723183623,1.3669517370582938,-0.9181504565917092,-0.505195428258149,-0.7168020427784946,-0.4153804279408329,-0.5141664152569831,-0.11776568041768275,-0.14971648794939954,-0.2422611999118256,2.518647538327558,-0.4705464079267269,-0.1888542283047213,0.574646656250026,0.04586872893151005,0.5734058464346093,0.3500014508259653,0.9959887540310078,-0.9154157847074036,0.5633829637093757,-0.5781634614023483,-0.12662715743700864,-0.34039595947181506,-0.6086081964013812,0.4366655400623529,0.24435305031431284,-0.7428265664155828,-0.0914067117192111,0.4327329326809161,-0.10532753234857453,-0.568996091558852,0.4219204120979893,2.9584929757343548,31.119047619047624,1372,-0.6600796417208554,0.5341109956081023,1.078401011377302,-0.5276877235679907,0.33297271943705686,0.9450740974835606,0.4797788441548697,0.6354979445277796,0.5488903102552766,1.7351322443156898,1.700803280097247,1.2313009027209771
2006-07,-0.32535090787986903,-0.036290652919226944,-0.5693147070731234,-0.8484314180390357,-0.9347374036201098,-0.6495539520763116,-0.4662712361938796,-0.7698818654289984,-1.0696222935317896,-0.18223789805465965,1.1259010442903208,0.7395496870028635,-0.35366128601669394,-0.041160269207585,-0.41666486493412097,-0.660744309003544,-0.7139669867612416,-0.8325412781470166,-0.3573336118493948,-0.5750458889646682,-0.8487674050043745,-0.2926480287511996,0.3895460181619197,0.34215531469753585,-0.34086343004295205,-0.363254486117912,-1.179671364624656,-0.8784918700015094,-1.1845479686768583,-0.9098347309868292,-0.4767427979819575,-0.6651602473777131,-1.1398103152772483,-0.21312566405321412,0.3659404548075632,-0.10474931746810726,-0.16071007201307594,0.09964625388855113,-0.4481211386008394,0.6201586235075968,0.5675286437459438,0.4219997483917876,-1.8370080127240929,0.5348359215993197,-1.1368882934538835,0.28520197842204603,-0.21111660244497008,0.052977576396771385,-0.7456257880227103,-0.4168049672197213,0.0805475378877467,-0.9614500034750056,-0.9803122110200102,1.1348882044137518,0.008818650427447696,-0.5594671616666529,0.43803539099623495,2.9061901723037655,56.06818181818182,2570,-0.6584315027902166,0.09550292260032238,0.8403818318258159,-0.36038977414853474,-0.3281504453493892,-0.18924359212959754,-1.3118035947210982,0.5378758420432792,0.3726694124177641,0.04736159464228938,-0.30511705936745426,-0.19734208819637708
2006-08,-0.3609535935114447,-1.7458895896840418,-0.8369180227784906,-0.8653945430310074,-1.0536251357062827,-0.7765578807292401,-0.4801954806757016,-1.236165564522935,-1.0533981046840055,-0.2258255303622876,-1.2284380347567152,0.3114927004385412,-0.3571327112761877,-1.0088439954874129,-0.032576713133680886,-0.6436162716797554,-0.7873530677539727,-0.9759719073171892,-0.3362649519453766,-0.8697015549868817,-0.2918777103865121,-0.3061626416230765,-1.0100046449934748,0.5808721825684995,-0.3964356111098729,-1.4304292464654176,-0.9858221775917092,-0.8809150528871996,-1.1599942718299718,-0.9951828500763292,-0.4746997128764592,-0.8511621657794821,-0.9259433462347114,-0.2959612771690678,-1.365467009901384,-0.14064679399190738,-0.3588885012217771,-0.6502501335558907,-0.17178529781499666,0.5606673639219899,0.10186926627215008,0.31130051025180155,-0.2303824219480816,-1.6782991998125034,0.3023200806976062,-0.7837626354886719,-0.26218564915056697,-0.09498785869281703,-1.1163222276061422,-0.11974512438257333,-0.024376596616745384,-1.007829497943902,-0.9027935964896304,1.1064104055436446,0.3784522585047127,-0.5194043542561068,0.5832154184376425,2.8810126582278484,47.62790697674418,2146,-0.6567833638595777,0.7418404761124661,0.4044095180399652,-0.5387026889854694,0.34134542133975343,-0.35926897238281547,-0.16956916328977376,-0.42902630795245694,-0.3100424201091911,0.975978958834154,1.0598878737866806,0.1715633527779096
2006-09,-0.3285268409027527,1.0737034238565275,0.9870378495256432,-0.8179920763059383,-0.5261659176988394,-0.8149418648670276,-0.4897243209014441,0.8021883449497921,0.24402926386656698,-0.20509505807535588,1.2744306416362219,1.1663782316245932,-0.3768492166253184,0.15452432814446893,0.005366141600086836,-0.6981765091926847,-0.7503427201020053,-1.047750131798874,-0.3864192692380976,-0.3646311966280508,-1.1889758274573372,-0.3225591488392378,0.6376295887631658,0.8452738848924388,-0.3653723071062872,0.4098469298259657,0.6243765502168568,-0.8299999466777213,-0.5419194794615166,-0.8786629603083524,-0.4843277597174482,-0.006558989148028228,-0.21007855816773216,-0.2682934231618839,0.9156390176712296,1.8414857654260464,-0.1392823708446816,0.3296862396872309,0.6539362586174374,0.6521829252486357,0.2394120442373781,0.3034825845269953,1.5180860887050975,2.734698341720432,0.9109555281769446,0.9969919711807748,-0.11723797835016796,-0.2540349727716728,-0.6569465479639734,0.2384258975811693,0.4665036681268265,-0.8855119403890475,0.16317573799029608,0.3343870778163055,0.4536211390205489,-0.4721579727627418,0.4218870457487001,2.8412698412698414,30.463414634146343,1313,-0.6551352249289389,0.7857363902478254,0.3483189304448133,-0.6741489667535759,-0.09769737427508533,-0.8698274154413693,-0.6132231678585133,-0.5379819151926415,-0.8215314408097132,-0.4493734580246486,-0.6920833290957593,-0.7970501523261786
2006-10,-0.29397016963089195,-0.6455976632812948,-0.2580951674054972,-0.9491627104331268,-1.4663896847930042,-1.1232614996404358,-0.451556594334202,-0.6559841235786398,-0.8912871460182678,-0.13459381349886562,0.15385432204844846,0.9005471452440459,-0.3634092173307818,-0.5090427731601281,-1.0947577587805433,-0.7073605552686925,-0.9738735213795772,-1.338282558087401,-0.3559949209809521,-0.7493828857773893,-1.3314771203148092,-0.30882386578426063,-0.11017201444688796,0.07481669200194686,-0.3677863703823172,-1.180135028265697,-0.8759826410954403,-0.9231876748041158,-1.446140349341526,-1.2526895171822725,-0.42823124497454335,-0.989519896251262,-0.7571430731227999,-0.2704548176782279,-0.6949455209187252,0.20630637280416267,0.02101147746182537,0.5830394804708491,-0.2377997541699172,0.5344078571615923,0.7588287191371014,0.09719938161110296,-1.0475622132826363,-1.6877524458249138,-0.9917250956514456,0.2490200922453226,-0.2642689169475521,-0.16921574216058893,-0.7454168578631669,-0.06942287358128392,0.567954830290345,-1.2511805207528983,-0.7482369621560733,1.1251459614224124,0.6121334016393019,-0.41007242180876907,0.4328768335722069,2.8648820905035053,63.930232558139544,2874,-0.6534870859983001,0.0851679907545703,0.334534221219139,-0.8507984234931456,-0.05766750784580801,-0.3063354849141813,-0.7010868003535001,-0.6591406418067458,-0.7845864632303188,0.5783747048691129,1.2041134240804088,0.019596611427661725
2006-11,-0.3148813603765431,0.3854055582884043,0.032343915737699666,-1.040176677770931,-1.5162276343626393,-1.496949627610242,-0.4644519882443526,-0.5473000057080321,-0.594446510071184,-0.13951880023780508,1.821475941112048,1.3393351238224054,-0.34748702803882675,-0.07209494814280645,-0.4741804219402541,-0.8175447362944691,-1.2064558430521246,-1.9891377825481575,-0.3518321303593099,-0.06726360817599916,-0.13711655325610927,-0.26827714905764194,0.4321996971931752,0.7639396316692294,-0.3693249737298353,-0.3763298730763005,-0.4193676564949233,-1.0340835105448498,-1.6373790961467496,-1.7794550462250185,-0.4557695852776512,-1.0323050029474272,-1.0078882971413925,-0.2542724302823246,0.7846069394229237,1.5273757714049017,-0.2793790917355303,0.4802458124049586,-0.17030688158528182,0.5022427759834501,0.7759551275730896,0.29726736645697777,0.2361210208374179,0.9919940268268757,0.07095397527483277,-0.11761086942796893,0.14840141511157276,0.0884712003570521,-1.575769578643144,-0.5018875243955497,-0.2676400033157004,-1.7208908424823224,-0.7790759819485099,1.38079793025172,0.268690165965337,-0.3766031618623296,0.6945987905078502,2.862507956715468,52.846153846153854,2148,-0.6518389470676612,-0.8244203923924593,-0.14099104664606874,0.6232482904754444,-0.37978026588599284,-0.19738021678111048,2.364294507177573,0.025403064111521732,0.5501117422023829,1.1224344731842315,-0.07818726822816102,0.26040489963888935
2006-12,-0.20166007209144032,-0.6223085563506192,1.114035277958178,-0.9521397607519898,-1.1271039833348706,-0.9830892129164336,-0.31315835178280843,-0.5819307193653351,-0.10046560890277954,-0.048808628841386974,0.059170455871338026,1.6422339539217623,-0.31461941806785026,-0.912537774525148,-0.13641617915103954,-0.7743610441158189,-1.1874524532213986,-1.4405901188625028,-0.3524761560211372,-0.7816307188888827,-0.7307952879447044,-0.22920237760804746,-0.666437277347455,0.9168621622276268,-0.2984806986762268,-0.8336708988158548,0.14947350371572496,-0.9399161261222014,-1.2943370892363912,-1.1381703784006592,-0.3878260423888977,-0.4177881874662281,-0.2764764174073693,-0.1931642258896461,-0.535057687226377,1.2438413045857593,0.10473084410853307,0.8690978056959597,0.9834053060577967,0.7701091206012182,0.7215337618103483,0.6852206027615171,0.8975795642438902,-0.9944209212000121,1.2743190429362856,0.3885075809835858,-0.06011547569911922,-0.1678542158308778,-0.5761855028763297,0.14388501224542374,0.09338646547595277,-1.280424887943976,0.1539563517887002,0.5381869852486207,0.18075718939593088,-0.3505387359807263,0.7095317065705702,2.8917197452229297,31.775,1316,-0.6501908081370223,0.5247849849431387,1.795175932848093,0.13277495054450394,0.04786016001975163,-0.8604821258708099,-0.18741434426991108,1.0960976109340443,0.8815478869087022,0.814293255919557,1.017683807683436,-0.2664328963421075
2007-01,-0.21438219954973534,1.188507614227554,-0.09039409101860953,-0.9355028093382,-0.8413376216740023,-1.0054740596463532,-0.3099243855337449,0.07335237242219335,-0.3774988842380908,-0.07686555651550467,2.0583969039209253,0.6206858991192852,-0.3243016258676066,1.1323280909930111,-0.921839092001928,-0.7307208684840849,-0.1888343009810604,-1.058726276719207,-0.32627468373214125,0.6535018052031663,-1.1071613560271427,-0.2546517232408259,1.6493444875500844,0.06586824018833091,-0.3013241346247987,0.5229233686161688,-0.4501140309139832,-0.8757853208722882,-0.7428199866229102,-1.040691648689872,-0.35325592059380345,0.11740780147120387,-0.3436317446521481,-0.21092720519097416,1.1622558422686224,0.2982427807552401,0.10373090407694084,0.19128722176776544,0.2427101364435163,0.598519531976664,0.3949832230938908,0.2683598738840061,-1.0135354225874955,1.7518012208226859,-0.8243949147709575,-0.7095548105449451,-0.3809605245068085,-0.2613600423152533,-0.5767048085264191,-0.17216053348023472,-0.7405555404287745,-1.0591158364266362,-0.1540168376716202,0.6327837407777319,0.2137063675807278,-0.3211259090379319,0.5962910178667891,2.9022082018927446,57.6829268292683,2456,-0.5035064433101656,-0.146786082071353,-0.35899400400743653,-0.8102772190407533,-0.29375455951508056,-0.49839824028721735,-0.41314030180820416,-0.5907185349187495,-0.6015305282583691,-0.9361513077650616,-1.1876534451526894,-1.0955723557625188
2007-02,-0.20564979337895348,0.4454152911617592,0.3997238038545236,-1.0509983869259338,-1.2761050323634129,-1.3339980207324245,-0.35218018063946777,-0.527252606266318,-0.6503522362671458,-0.04889480680043693,1.5280048355936902,1.6037166880072435,-0.3605862303715408,0.19818106405486136,-1.1516076033210303,-0.8256010668714027,-0.9296177276324448,-1.6135415421028612,-0.4043454628346473,-0.02788664887340938,-1.0253262808540338,-0.27737204286416306,0.6782759959300672,0.19495394409330927,-0.33024267774076577,-0.20189103446724252,-0.6475113957650285,-0.9903587514372958,-1.2147978475229289,-1.4979332037601942,-0.4456462449354921,-0.7676287870767625,-0.99612199248907,-0.21395416655728586,0.5519718321295742,0.8924917487826787,0.20957372340437694,-0.2199285452597318,-0.3889333130314577,0.28525879724851305,0.09779192587236776,-0.07383431148222347,0.4030453500918537,-0.7365878842120431,-0.7035822678544609,-0.43511212504428587,0.4190080700490731,0.288176460145815,-1.3020474887693676,-0.0373525096963627,0.4870940907226176,-1.3976005449082882,-0.9542581154780699,1.3358064838225756,-0.6061413404754991,-0.3674724999377613,1.0149438562167432,2.899065420560748,57.78571428571429,2546,-0.5018583043795268,-0.37328683659245027,0.6044116874254072,0.10240292078602413,-0.6052612475139035,-0.2249168966785021,-0.5311490650051687,2.4116028502872555,1.9668411674480997,0.2942574614310078,-0.46429046356610254,-0.1621610549722847
2007-03,-0.13283440254562612,0.16957112011824965,1.4275877963170185,-0.9956503787886064,-1.2753040056776974,-1.1269106949885228,-0.2334292733675444,-0.3574242740922092,0.2751546565127322,0.001970157317109378,1.0267207689794935,1.7275230279698282,-0.32561996691465545,-0.4703254120331046,-0.5233621196762355,-0.8468512541796364,-1.575825781983575,-1.7617059698077218,-0.38144727388749305,-0.8167927159274997,-0.8708949757099752,-0.22998243847661334,0.12025613283762912,0.7616443820319553,-0.2736495816318269,-0.10019483367561698,0.6664067677108129,-0.9847638919073176,-1.5086316571668799,-1.3740213541476696,-0.3725078777520072,-0.2617024898796239,0.1844599120171232,-0.16272449965604546,0.5537228747939318,1.7021382238376286,0.5658253642251343,1.3309324169374437,0.978122737729632,0.4348175901374228,0.10074591109125372,-0.017249333019611148,0.8525818125318346,-0.2813267760973555,1.5106714523595592,1.5847231177666965,0.2463356860574692,-0.032656981718619804,-1.1338037542115218,-0.09191587622832847,-0.7845807054153389,-1.5074906839976698,-0.0468791572409752,0.7857525175129649,0.12056728385530377,-0.3467625656209694,1.1558078265536769,2.912258867454885,40.325,1670,-0.500210165448888,0.021085053724653757,0.33031711238857553,-0.4438105538408808,-0.6480638887097747,0.1329826140163233,-0.6393322099439042,-0.03565519076936426,-0.2288506311791807,1.0608583949657813,0.75122709079023,0.6523118673787482
2007-04,-0.12647934102781044,-0.24247857112281415,-0.4088572383425778,-1.0223151256010128,-1.125015360628201,-1.0948928746830169,-0.31777991381015624,-0.12049400126898635,-0.6745646075516472,0.05596650907868719,0.23667020399129166,0.6643572034532519,-0.3324517107701893,-0.2685116691945482,-1.0001303006905085,-0.8105297560026732,-0.8954753091725477,-1.2224573041531321,-0.3488925082058021,-0.009590119659549295,-0.44916627020971456,-0.2541584956481249,-0.023867611401542508,-0.03598436613639373,-0.25660751181566593,-0.612565490307932,-0.8705215942789433,-1.0178890685776203,-1.1795771085253786,-1.3104739796923908,-0.3846644689162692,-0.31725677061132723,-0.6410869524738237,-0.12767792210360931,-0.21349168594098766,0.18937174653392075,0.3766189326586571,0.8051405765314433,-0.14511177332531866,0.4760580290076625,0.7745137997723144,0.1136538502704707,-1.5418778649247655,-0.4140380041420168,-1.2481900674755948,-0.553061024567826,-0.01576570126911736,0.1968645884126157,-0.9588569511116976,-0.2308600417742447,-0.4428833250184653,-1.2365705276706165,-0.4835115949088212,0.9413109848107122,0.8811841061101701,-0.2560312223285283,1.2863144027755944,2.9270440251572327,51.11904761904761,2233,-0.4985620265182491,-0.00540758213452416,-0.006712850375865994,-0.31216765564136695,-0.7484214825616617,-0.8243243810658033,-0.9086324614546301,-0.6233689120504738,-0.6690622646779376,-0.31008485432651284,0.28545014727137213,-0.5316075597499448
